# t,tf0,ts0
1.018758000000000038e+03,8.681746510100175556e+02,4.932954466305706660e+02
1.046291999999999916e+03,8.680629386575503759e+02,4.975642783511828497e+02
1.073826000000000022e+03,8.679563806414963665e+02,5.017800059944724467e+02
1.101359999999999900e+03,8.678544510091604707e+02,5.059431553433832960e+02
1.128894000000000005e+03,8.677565186173083021e+02,5.100522542056727389e+02
1.156427999999999884e+03,8.676622678943226674e+02,5.141138222898438244e+02
1.183961999999999989e+03,8.675714884591257032e+02,5.181209192610384662e+02
1.211495999999999867e+03,8.674859685508810117e+02,5.220777513828070369e+02
1.239029999999999973e+03,8.674033939777295927e+02,5.259876836659897208e+02
1.266563999999999851e+03,8.673250270261399919e+02,5.298479820392789179e+02
1.294097999999999956e+03,8.672504469339561410e+02,5.336599083817395694e+02
1.321632000000000062e+03,8.671791277484827560e+02,5.374234626933717891e+02
1.349165999999999940e+03,8.671114902318759050e+02,5.411391707571192455e+02
1.376700000000000045e+03,8.670473240030576108e+02,5.448127110287749701e+02
1.404233999999999924e+03,8.669875757768792255e+02,5.484365122339484060e+02
1.431768000000000029e+03,8.669302469330989425e+02,5.520147806361899256e+02
1.459301999999999907e+03,8.668761789960291253e+02,5.555500399936295253e+02
1.486836000000000013e+03,8.668260031089040467e+02,5.590416593667347342e+02
1.514369999999999891e+03,8.667783517947160590e+02,5.624866943710203486e+02
1.541903999999999996e+03,8.667345925304726961e+02,5.658910337754567763e+02
1.569437999999999874e+03,8.666937786013227196e+02,5.692537311707452545e+02
1.596971999999999980e+03,8.666558048167270272e+02,5.725728937382881440e+02
1.624505999999999858e+03,8.666204607956074142e+02,5.758502039835054802e+02
1.652039999999999964e+03,8.665882724906591648e+02,5.790852412800422826e+02
1.679573999999999842e+03,8.665590295208043017e+02,5.822845253364015434e+02
1.707107999999999947e+03,8.665326266955037227e+02,5.854419570704353646e+02
1.734641999999999825e+03,8.665086432526011322e+02,5.885590086743861775e+02
1.762175999999999931e+03,8.664873947637137235e+02,5.916405173513370528e+02
1.789710000000000036e+03,8.664695123720758829e+02,5.946799633927848845e+02
1.817243999999999915e+03,8.664534182196017582e+02,5.976844974467651355e+02
1.844778000000000020e+03,8.664399538306038266e+02,6.006503338760827546e+02
1.872311999999999898e+03,8.664286984429259064e+02,6.035804170652227185e+02
1.899846000000000004e+03,8.664200728187240657e+02,6.064743263878300468e+02
1.927379999999999882e+03,8.664140769579984180e+02,6.093320618439048530e+02
1.954913999999999987e+03,8.664106056702098613e+02,6.121529924939145531e+02
1.982447999999999865e+03,8.664087122405070431e+02,6.149415349145868959e+02
2.009981999999999971e+03,8.664092381932023272e+02,6.176957962873242423e+02
2.037516000000000076e+03,8.664112368134441340e+02,6.204136734803514628e+02
2.065049999999999727e+03,8.664157600066231453e+02,6.230991624440414398e+02
2.092583999999999833e+03,8.664225973916611565e+02,6.257545766233467930e+02
2.120117999999999938e+03,8.664316437780191791e+02,6.283740272492970007e+02
2.147652000000000044e+03,8.664424784035409175e+02,6.309612999590873414e+02
2.175185999999999694e+03,8.664553116493045763e+02,6.335189185108481524e+02
2.202719999999999800e+03,8.664695123720758829e+02,6.360443591464490964e+02
2.230253999999999905e+03,8.664859220961670871e+02,6.385395146844879264e+02
2.257788000000000011e+03,8.665041200594221209e+02,6.410058573172071874e+02
2.285322000000000116e+03,8.665233699280676092e+02,6.434400220337665814e+02
2.312855999999999767e+03,8.665449339885720974e+02,6.458445325922964457e+02
2.340389999999999873e+03,8.665681810977013129e+02,6.482210714982167019e+02
2.367923999999999978e+03,8.665923749216819942e+02,6.505685871856400126e+02
2.395458000000000084e+03,8.666191985091388688e+02,6.528862384018560761e+02
2.422991999999999734e+03,8.666464428587518114e+02,6.551778107840602843e+02
2.450525999999999840e+03,8.666756858286067882e+02,6.574412012004775079e+02
2.478059999999999945e+03,8.667061910849301967e+02,6.596776715301728018e+02
2.505594000000000051e+03,8.667380638182612529e+02,6.618876423995011464e+02
2.533127999999999702e+03,8.667711988380608545e+02,6.640709034952850516e+02
2.560661999999999807e+03,8.668061220970242857e+02,6.662268238779920466e+02
2.588195999999999913e+03,8.668420972613781714e+02,6.683575066793972610e+02
2.615730000000000018e+03,8.668793347122004889e+02,6.704642137785657496e+02
2.643264000000000124e+03,8.669172033062571927e+02,6.725442111041897988e+02
2.670797999999999774e+03,8.669569653300167147e+02,6.746019152329972712e+02
2.698331999999999880e+03,8.669977792591668049e+02,6.766314373960176454e+02
2.725865999999999985e+03,8.670389087599338609e+02,6.786403488676417055e+02
2.753400000000000091e+03,8.670819316904038487e+02,6.806236021316087772e+02
2.780933999999999742e+03,8.671251650019519275e+02,6.825843518855817820e+02
2.808467999999999847e+03,8.671705021242809153e+02,6.845219671900281355e+02
2.836001999999999953e+03,8.672161548182269826e+02,6.864360274185928574e+02
2.863536000000000058e+03,8.672632801797197999e+02,6.883296872689385282e+02
2.891069999999999709e+03,8.673101951601345263e+02,6.901991611038699830e+02
2.918603999999999814e+03,8.673587931891738663e+02,6.920480242474050101e+02
2.946137999999999920e+03,8.674078119803695017e+02,6.938756457600109115e+02
2.973672000000000025e+03,8.674583034391117735e+02,6.956820256416879147e+02
3.001205999999999676e+03,8.675090052789321362e+02,6.974652710738381529e+02
3.028739999999999782e+03,8.675609694052210443e+02,6.992300089463672066e+02
3.056273999999999887e+03,8.676127231504318615e+02,7.009726639352570601e+02
3.083807999999999993e+03,8.676659495631893151e+02,7.026963907381705212e+02
3.111342000000000098e+03,8.677190707854077800e+02,7.044003481023976292e+02
3.138875999999999749e+03,8.677736646751727676e+02,7.060855875938259487e+02
3.166409999999999854e+03,8.678289948987112439e+02,7.077510576465678014e+02
3.193943999999999960e+03,8.678842199317105042e+02,7.093961273210907166e+02
3.221478000000000065e+03,8.679403916795613441e+02,7.110235306887022944e+02
3.249011999999999716e+03,8.679966686179511726e+02,7.126315852439824994e+02
3.276545999999999822e+03,8.680536818901142624e+02,7.142228147450615552e+02
3.304079999999999927e+03,8.681112211149726363e+02,7.157955366865193128e+02
3.331614000000000033e+03,8.681692862925261807e+02,7.173503820078882427e+02
3.359147999999999683e+03,8.682285085660093955e+02,7.188884022750559097e+02
3.386681999999999789e+03,8.682869945057191217e+02,7.204085459221348628e+02
3.414215999999999894e+03,8.683465323508194160e+02,7.219116542018350628e+02
3.441750000000000000e+03,8.684057546243025172e+02,7.233975168009790195e+02
3.469283999999999651e+03,8.684660288031760729e+02,7.248663440327443368e+02
3.496817999999999756e+03,8.685263029820496286e+02,7.263193977761959559e+02
3.524351999999999862e+03,8.685868927325403774e+02,7.277570986576889709e+02
3.551885999999999967e+03,8.686475876735701149e+02,7.291786054245133073e+02
3.579420000000000073e+03,8.687087033767560342e+02,7.305834974503139847e+02
3.606953999999999724e+03,8.687704502231762262e+02,7.319736675536886423e+02
3.634487999999999829e+03,8.688323022601355206e+02,7.333489054214596763e+02
3.662021999999999935e+03,8.688939439160167240e+02,7.347090007404497101e+02
3.689556000000000040e+03,8.689561115245930978e+02,7.360529019447709516e+02
3.717089999999999691e+03,8.690179635615523921e+02,7.373829224793762478e+02
3.744623999999999796e+03,8.690809726944411295e+02,7.386999035969756733e+02
3.772157999999999902e+03,8.691434558746346966e+02,7.400004802867288163e+02
3.799692000000000007e+03,8.692057286737501727e+02,7.412863350540560532e+02
3.827225999999999658e+03,8.692680014728656488e+02,7.425595710307322861e+02
3.854759999999999764e+03,8.693313261773715794e+02,7.438197675904025346e+02
3.882293999999999869e+03,8.693938093575650328e+02,7.450660834803568378e+02
3.909827999999999975e+03,8.694573444431490543e+02,7.462978877610626114e+02
3.937361999999999625e+03,8.695200380044207122e+02,7.475181248170050594e+02
3.964895999999999731e+03,8.695834678994657452e+02,7.487238502636989779e+02
3.992429999999999836e+03,8.696462666512763917e+02,7.499180084856295707e+02
4.019963999999999942e+03,8.697093809747042314e+02,7.510978654114891242e+02
4.047497999999999593e+03,8.697720745359758894e+02,7.522663654257628423e+02
4.075032000000000153e+03,8.698352940499427177e+02,7.534226672757407641e+02
4.102565999999999804e+03,8.698981979922924666e+02,7.545671915877777565e+02
4.130099999999999454e+03,8.699613123157203063e+02,7.556986764828088781e+02
4.157634000000000015e+03,8.700243214486090437e+02,7.568183838398990702e+02
4.185167999999999665e+03,8.700870150098807017e+02,7.579265239722259366e+02
4.212702000000000226e+03,8.701494981900742687e+02,7.590237278193220618e+02
4.240235999999999876e+03,8.702120865608068243e+02,7.601085231889449005e+02
4.267769999999999527e+03,8.702745697410003913e+02,7.611819616469817902e+02
4.295304000000000087e+03,8.703368425401158675e+02,7.622453050724980130e+02
4.322837999999999738e+03,8.703990101486922413e+02,7.632968709600733064e+02
4.350371999999999389e+03,8.704610725667296265e+02,7.643372902492403682e+02
4.377905999999999949e+03,8.705229246036889208e+02,7.653676145058867633e+02
4.405439999999999600e+03,8.705845662595700105e+02,7.663880540431898680e+02
4.432974000000000160e+03,8.706458923438341344e+02,7.673975572952622315e+02
4.460507999999999811e+03,8.707069028564809514e+02,7.683961242621037400e+02
4.488041999999999462e+03,8.707685445123621548e+02,7.693850168227796757e+02
4.515576000000000022e+03,8.708292394533918923e+02,7.703636040377572272e+02
4.543109999999999673e+03,8.708899343944216298e+02,7.713320962202141118e+02
4.570644000000000233e+03,8.709507345259904696e+02,7.722915449360378943e+02
4.598177999999999884e+03,8.710104827521688549e+02,7.732411089325185003e+02
4.625711999999999534e+03,8.710706517405033082e+02,7.741805778964783258e+02
4.653246000000000095e+03,8.711307155382988867e+02,7.751105827674499551e+02
4.680779999999999745e+03,8.711898326212428856e+02,7.760317544849659726e+02
4.708313999999999396e+03,8.712490548947259867e+02,7.769440930490263781e+02
4.735847999999999956e+03,8.713081719776700993e+02,7.778467572069209837e+02
4.763381999999999607e+03,8.713664475363017345e+02,7.787407985245375812e+02
4.790916000000000167e+03,8.714255646192458471e+02,7.796260066886985669e+02
4.818449999999999818e+03,8.714828934630261301e+02,7.805023816994038270e+02
4.845983999999999469e+03,8.715407482595015836e+02,7.813705544961860596e+02
4.873518000000000029e+03,8.715983926748990598e+02,7.822292631999800960e+02
4.901051999999999680e+03,8.716555111376012519e+02,7.830797696898509912e+02
4.928586000000000240e+03,8.717122088381471485e+02,7.839227049053314431e+02
4.956119999999999891e+03,8.717689065386931588e+02,7.847563863410011891e+02
4.983653999999999542e+03,8.718253938581610782e+02,7.855829171286353585e+02
5.011188000000000102e+03,8.718811448438556226e+02,7.864006147628140297e+02
5.038721999999999753e+03,8.719360543052379171e+02,7.872115823753121049e+02
5.066255999999999403e+03,8.719920156720105524e+02,7.880135065211770780e+02
5.093789999999999964e+03,8.720465043712365514e+02,7.888084903321840784e+02
5.121323999999999614e+03,8.721009930704625503e+02,7.895956925556229180e+02
5.148858000000000175e+03,8.721554817696886630e+02,7.903749028783163340e+02
5.176391999999999825e+03,8.722083926108289234e+02,7.911465419266190793e+02
5.203925999999999476e+03,8.722624605478987405e+02,7.919118715795964363e+02
5.231460000000000036e+03,8.723152661985000123e+02,7.926687887054731618e+02
5.258993999999999687e+03,8.723679666585622954e+02,7.934183448701369343e+02
5.286528000000000247e+03,8.724199307848512035e+02,7.941618019526526950e+02
5.314061999999999898e+03,8.724725260543743843e+02,7.948978980739553890e+02
5.341595999999999549e+03,8.725237538468900311e+02,7.956274744867552045e+02
5.369130000000000109e+03,8.725745608772493824e+02,7.963496899383419532e+02
5.396663999999999760e+03,8.726253679076087337e+02,7.970647547418932390e+02
5.424197999999999411e+03,8.726757541758120169e+02,7.977735101501190229e+02
5.451731999999999971e+03,8.727257196818590046e+02,7.984757458498418146e+02
5.479265999999999622e+03,8.727748436635936287e+02,7.991714618410617277e+02
5.506800000000000182e+03,8.728236520737111732e+02,7.998602374974235545e+02
5.534333999999999833e+03,8.728727760554459110e+02,8.005437553243475577e+02
5.561867999999999483e+03,8.729214792750243532e+02,8.012197018768810040e+02
5.589402000000000044e+03,8.729690253986732387e+02,8.018901802867990227e+02
5.616935999999999694e+03,8.730168870939394310e+02,8.025539286750365591e+02
5.644469999999999345e+03,8.730641176459712369e+02,8.032126295470137620e+02
5.672003999999999905e+03,8.731102962926125883e+02,8.038641797709555021e+02
5.699537999999999556e+03,8.731565801297929283e+02,8.045094205995717402e+02
5.727072000000000116e+03,8.732023380142780979e+02,8.051500345382826254e+02
5.754605999999999767e+03,8.732472543744509039e+02,8.057843390816681222e+02
5.782139999999999418e+03,8.732925914967798917e+02,8.064123342297281170e+02
5.809673999999999978e+03,8.733369819042575273e+02,8.070361231142377392e+02
5.837207999999999629e+03,8.733805307874226855e+02,8.076525510375345220e+02
5.864742000000000189e+03,8.734248160043612188e+02,8.082639314445707441e+02
5.892275999999999840e+03,8.734686804591435703e+02,8.088700540221692563e+02
5.919809999999999491e+03,8.735107566747620922e+02,8.094711290835073214e+02
5.947344000000000051e+03,8.735535692241539891e+02,8.100663153758749786e+02
5.974877999999999702e+03,8.735956454397725111e+02,8.106556128992722279e+02
6.002411999999999352e+03,8.736373008932349649e+02,8.112402835327641242e+02
6.029945999999999913e+03,8.736782200129239300e+02,8.118203272763506675e+02
6.057479999999999563e+03,8.737188235609958156e+02,8.123944822509668029e+02
6.085014000000000124e+03,8.737592167279896103e+02,8.129635897093226049e+02
6.112547999999999774e+03,8.737989787517491322e+02,8.135274393382404696e+02
6.140081999999999425e+03,8.738385303944306770e+02,8.140866620772530950e+02
6.167615999999999985e+03,8.738773457033387331e+02,8.146410476131827636e+02
6.195149999999999636e+03,8.739159506311688119e+02,8.151905959460297026e+02
6.222684000000000196e+03,8.739541347968425953e+02,8.157346761362611005e+02
6.250217999999999847e+03,8.739918982003601968e+02,8.162741294365872591e+02
6.277751999999999498e+03,8.740290304606436393e+02,8.168097970997182529e+02
6.305286000000000058e+03,8.740655315776926955e+02,8.173395759938786114e+02
6.332819999999999709e+03,8.741023482663589448e+02,8.178653589376663149e+02
6.360353999999999360e+03,8.741382182401737282e+02,8.183867253047261556e+02
6.387887999999999920e+03,8.741740882139885116e+02,8.189034647818807571e+02
6.415421999999999571e+03,8.742091166634910451e+02,8.194155773691298918e+02
6.442956000000000131e+03,8.742434087792200899e+02,8.199228527532962971e+02
6.470489999999999782e+03,8.742779112760273392e+02,8.204267631266224043e+02
6.498023999999999432e+03,8.743120982012173954e+02,8.209256259836881782e+02
6.525557999999999993e+03,8.743451280304780084e+02,8.214202825772035794e+02
6.553091999999999643e+03,8.743781578597385078e+02,8.219107329071687218e+02
6.580625999999999294e+03,8.744110824984600185e+02,8.223969769735836053e+02
6.608159999999999854e+03,8.744428500412520862e+02,8.228790147764481162e+02
6.635693999999999505e+03,8.744747227745831424e+02,8.233566360025848780e+02
6.663228000000000065e+03,8.745063851268361077e+02,8.238308922178813418e+02
6.690761999999999716e+03,8.745372059547765957e+02,8.243007318564500565e+02
6.718295999999999367e+03,8.745672904489439361e+02,8.247667858578233790e+02
6.745829999999999927e+03,8.745976905147283560e+02,8.252273717165813878e+02
6.773363999999999578e+03,8.746277750088955827e+02,8.256866956962743416e+02
6.800898000000000138e+03,8.746569127882114572e+02,8.261405515333518679e+02
6.828431999999999789e+03,8.746856298053710361e+02,8.265906217332341157e+02
6.855965999999999440e+03,8.747137156792964561e+02,8.270373269222761792e+02
6.883500000000000000e+03,8.747420119342999669e+02,8.274802464741228505e+02
6.911033999999999651e+03,8.747700978082252732e+02,8.279193803887743570e+02
6.938567999999999302e+03,8.747968162051431591e+02,8.283545183530529812e+02
6.966101999999999862e+03,8.748240605547561017e+02,8.287865016196690249e+02
6.993635999999999513e+03,8.748502529989787035e+02,8.292144889359121862e+02
7.021170000000000073e+03,8.748764454432011917e+02,8.296384803017825789e+02
7.048703999999999724e+03,8.749022171252676117e+02,8.300599479095227480e+02
7.076237999999999374e+03,8.749274628546387476e+02,8.304765783141800739e+02
7.103771999999999935e+03,8.749527085840098835e+02,8.308911055870622704e+02
7.131305999999999585e+03,8.749769024079904511e+02,8.313020575359267923e+02
7.158840000000000146e+03,8.750007806603540530e+02,8.317081722817083573e+02
7.186373999999999796e+03,8.750248692937956321e+02,8.321130251484248674e+02
7.213907999999999447e+03,8.750480112123858589e+02,8.325130408120585344e+02
7.241442000000000007e+03,8.750709427498979949e+02,8.329101120912069973e+02
7.268975999999999658e+03,8.750935587157929376e+02,8.333042389858702563e+02
7.296509999999999309e+03,8.751154383479146190e+02,8.336952111828707075e+02
7.324043999999999869e+03,8.751370024084191073e+02,8.340821874294985037e+02
7.351577999999999520e+03,8.751588820405406750e+02,8.344668502311735665e+02
7.379112000000000080e+03,8.751801305294280837e+02,8.348475170824758607e+02
7.406645999999999731e+03,8.752005374940031288e+02,8.352258704888254215e+02
7.434179999999999382e+03,8.752210496491171625e+02,8.356004382579798175e+02
7.461713999999999942e+03,8.752406150893797303e+02,8.359722719558263861e+02
7.489247999999999593e+03,8.752601805296424118e+02,8.363411612691878645e+02
7.516782000000000153e+03,8.752799563509830705e+02,8.367075268244191193e+02
7.544315999999999804e+03,8.752983646953161951e+02,8.370696861161001152e+02
7.571849999999999454e+03,8.753174041828835925e+02,8.374295319628283778e+02
7.599384000000000015e+03,8.753354969555996377e+02,8.377864334250714364e+02
7.626917999999999665e+03,8.753527482040032055e+02,8.381410214423618754e+02
7.654451999999999316e+03,8.753707357861801484e+02,8.384916135092794320e+02
7.681985999999999876e+03,8.753878818440447276e+02,8.388396818180668788e+02
7.709519999999999527e+03,8.754046071397530113e+02,8.391856469950791961e+02
7.737054000000000087e+03,8.754208064827662383e+02,8.395282471612512154e+02
7.764587999999999738e+03,8.754372162068574426e+02,8.398683235692931248e+02
7.792121999999999389e+03,8.754525740255581923e+02,8.402056659060273205e+02
7.819655999999999949e+03,8.754681422253370329e+02,8.405402741714538024e+02
7.847189999999999600e+03,8.754837104251159872e+02,8.408721483655725706e+02
7.874723999999999251e+03,8.754980163384262823e+02,8.412010781752061348e+02
7.902257999999999811e+03,8.755123222517365775e+02,8.415276945398870794e+02
7.929791999999999462e+03,8.755264177839687818e+02,8.418517871464378004e+02
7.957326000000000022e+03,8.755403029351228952e+02,8.421731456816808077e+02
7.984859999999999673e+03,8.755538725146598154e+02,8.424917701456161012e+02
8.012393999999999323e+03,8.755667057604234742e+02,8.428080811645987751e+02
8.039927999999999884e+03,8.755800649588824172e+02,8.431216581122737352e+02
8.067461999999999534e+03,8.755922670614118033e+02,8.434325009886410953e+02
8.094995999999999185e+03,8.756039432112459053e+02,8.437416613595881927e+02
8.122530000000000655e+03,8.756163556948533824e+02,8.440480876592276900e+02
8.150064000000000306e+03,8.756280318446875981e+02,8.443515695743818696e+02
8.177597999999999047e+03,8.756392872323655183e+02,8.446531586709385238e+02
8.205131999999999607e+03,8.756504374295044499e+02,8.449520136961874641e+02
8.232665999999999258e+03,8.756608512928700065e+02,8.452487655896611614e+02
8.260199999999998909e+03,8.756714755373137677e+02,8.455432040381823526e+02
8.287734000000000378e+03,8.756809426858278584e+02,8.458351187285732067e+02
8.315268000000000029e+03,8.756912513586544264e+02,8.461249302871889313e+02
8.342801999999999680e+03,8.757007185071686308e+02,8.464122180876745460e+02
8.370335999999999331e+03,8.757098700840656420e+02,8.466969821300299373e+02
8.397869999999998981e+03,8.757188112798845623e+02,8.469798533537878029e+02
8.425404000000000451e+03,8.757271213324692098e+02,8.472606214457704255e+02
8.452938000000000102e+03,8.757356417661319483e+02,8.475386554664453342e+02
8.480471999999999753e+03,8.757437414376386187e+02,8.478150069817000940e+02
8.508005999999999403e+03,8.757514203469889935e+02,8.480888347388247439e+02
8.535539999999999054e+03,8.757593096374174593e+02,8.483605593641741507e+02
8.563074000000000524e+03,8.757663574035335614e+02,8.486306014841035221e+02
8.590608000000000175e+03,8.757727740264153908e+02,8.488976992195476896e+02
8.618141999999999825e+03,8.757803477452266634e+02,8.491635350759266885e+02
8.645675999999999476e+03,8.757859228437961292e+02,8.494268471741755775e+02
8.673209999999999127e+03,8.757925498477560495e+02,8.496878458274718469e+02
8.700743999999998778e+03,8.757987560895597881e+02,8.499475826017029476e+02
8.728278000000000247e+03,8.758045415692073448e+02,8.502047956178038248e+02
8.755811999999999898e+03,8.758101166677768106e+02,8.504599055021296863e+02
8.783345999999999549e+03,8.758145346704168333e+02,8.507131225678577948e+02
8.810879999999999200e+03,8.758197941973691059e+02,8.509642365018107739e+02
8.838413999999998850e+03,8.758243173905481171e+02,8.512136679303436040e+02
8.865948000000000320e+03,8.758285250121099352e+02,8.514605756007463242e+02
8.893481999999999971e+03,8.758327326336717533e+02,8.517062213920839895e+02
8.921015999999999622e+03,8.758365194930775033e+02,8.519493434252914312e+02
8.948549999999999272e+03,8.758405167335612305e+02,8.521909932662562142e+02
8.976083999999998923e+03,8.758443035929668667e+02,8.524307502886233578e+02
9.003618000000000393e+03,8.758473541185992417e+02,8.526681938660378819e+02
9.031152000000000044e+03,8.758502994536925144e+02,8.529041652512097471e+02
9.058685999999999694e+03,8.758533499793248893e+02,8.531384541309615770e+02
9.086219999999999345e+03,8.758559797428010825e+02,8.533706398789382774e+02
9.113753999999998996e+03,8.758583991251990710e+02,8.536013534346723191e+02
9.141288000000000466e+03,8.758607133170581847e+02,8.538297535454536273e+02
9.168822000000000116e+03,8.758623963656829119e+02,8.540562608376374101e+02
9.196355999999999767e+03,8.758641846048466277e+02,8.542815062507560242e+02
9.223889999999999418e+03,8.758657624629323664e+02,8.545050691584544893e+02
9.251423999999999069e+03,8.758668143683228209e+02,8.547258979948453543e+02
9.278958000000000538e+03,8.758675507020961959e+02,8.549463062048811253e+02
9.306492000000000189e+03,8.758689181791037299e+02,8.551641906567867863e+02
9.334025999999999840e+03,8.758689181791037299e+02,8.553806029164497886e+02
9.361559999999999491e+03,8.758697597034160935e+02,8.555953326706926418e+02
9.389093999999999141e+03,8.758698648939551958e+02,8.558085902326929499e+02
9.416627999999998792e+03,8.758701804655722754e+02,8.560197446629181286e+02
9.444162000000000262e+03,8.758700752750332867e+02,8.562294269009006484e+02
9.471695999999999913e+03,8.758690233696428322e+02,8.564374266334630192e+02
9.499229999999999563e+03,8.758691285601818208e+02,8.566437438606052410e+02
9.526763999999999214e+03,8.758680766547913663e+02,8.568487992086825216e+02
9.554297999999998865e+03,8.758673403210181050e+02,8.570519617381620492e+02
9.581832000000000335e+03,8.758662884156276505e+02,8.572534417622214278e+02
9.609365999999999985e+03,8.758650261291589914e+02,8.574540805335708455e+02
9.636899999999999636e+03,8.758637638426904459e+02,8.576517749204350594e+02
9.664433999999999287e+03,8.758617652224486392e+02,8.578490486809441791e+02
9.691967999999998938e+03,8.758600821738239119e+02,8.580448502492106400e+02
9.719502000000000407e+03,8.758579783630428892e+02,8.582385486857020851e+02
9.747036000000000058e+03,8.758558745522619802e+02,8.584305646167733812e+02
9.774569999999999709e+03,8.758533499793248893e+02,8.586213186687795087e+02
9.802103999999999360e+03,8.758508254063877985e+02,8.588106005285430911e+02
9.829637999999999010e+03,8.758484060239896962e+02,8.589990411355965989e+02
9.857172000000000480e+03,8.758455658794354122e+02,8.591853786108749773e+02
9.884706000000000131e+03,8.758424101632640486e+02,8.593700335807332067e+02
9.912239999999999782e+03,8.758390440660145941e+02,8.595538472978813616e+02
9.939773999999999432e+03,8.758357831593041283e+02,8.597359785096093674e+02
9.967307999999999083e+03,8.758326274431327647e+02,8.599162169027398477e+02
9.994841999999998734e+03,8.758286302026490375e+02,8.600956140431601398e+02
1.002237600000000020e+04,8.758242122000090149e+02,8.602735389913378867e+02
1.004990999999999985e+04,8.758202149595252877e+02,8.604493608077405042e+02
1.007744399999999951e+04,8.758165332906586400e+02,8.606247619977880277e+02
1.010497799999999916e+04,8.758128516217919923e+02,8.607984806824155157e+02
1.013251199999999881e+04,8.758081180475350038e+02,8.609709374879778352e+02
1.016004600000000028e+04,8.758034896638168902e+02,8.611415014749426291e+02
1.018757999999999993e+04,8.757988612800988903e+02,8.613114345223748387e+02
1.021511399999999958e+04,8.757936017531465041e+02,8.614792644380318052e+02
1.024264799999999923e+04,8.757885526072723223e+02,8.616464634141563010e+02
1.027018199999999888e+04,8.757837138424762315e+02,8.618117695716831577e+02
1.029771600000000035e+04,8.757786646966019362e+02,8.619762344764999398e+02
1.032525000000000000e+04,8.757729844074934817e+02,8.621394375022516670e+02
1.035278399999999965e+04,8.757677248805410954e+02,8.623009580225832451e+02
1.038031799999999930e+04,8.757621497819717433e+02,8.624612166638496547e+02
1.040785199999999895e+04,8.757563643023241866e+02,8.626206340524061034e+02
1.043538600000000042e+04,8.757504736321375276e+02,8.627783689355424031e+02
1.046292000000000007e+04,8.757447933430290732e+02,8.629352625659686282e+02
1.049045399999999972e+04,8.757389026728424142e+02,8.630902633777972142e+02
1.051798799999999937e+04,8.757319600972654143e+02,8.632444229369158393e+02
1.054552199999999903e+04,8.757256486649225735e+02,8.633975309301467860e+02
1.057305600000000049e+04,8.757189164704236646e+02,8.635493770443126778e+02
1.060059000000000015e+04,8.757126050380808238e+02,8.636997509662359107e+02
1.062812399999999980e+04,8.757057676530428125e+02,8.638490733222716926e+02
1.065565799999999945e+04,8.756988250774658127e+02,8.639971337992423059e+02
